candidate_id,gender,age_group,v_age,group_identity,education_level,department,job_level,university_tier,zip_group,gender_code,grp_identity,age_group_code,education_code,department_code,job_level_code,university_tier_code,zip_group_code,referral_flag,years_experience,interview_score_pct,num_prev_jobs,gpa,hiring_decision_hired,dataset_category
CAND-00887,Female,20-29,20,Minority_Class,Associate,Operations,Manager,Tier3,Urban_Mid,1.0,1.0,0,1,5,4,2.0,1,1,0,47.6,6,3.27,0,recruitment and hiring data
CAND-00888,Male,30-39,34,Majority_Class,Bachelor,Marketing,Mid,Tier1,Urban_Mid,0.0,0.0,1,2,1,1,0.0,1,0,11,47.5,1,2.83,0,recruitment and hiring data
CAND-00889,Male,30-39,31,Majority_Class,Master,Engineering,Junior,Tier1,Urban_High,,0.0,1,3,0,0,0.0,0,0,6,67.8,2,2.73,0,recruitment and hiring data
CAND-00890,Male,30-39,37,Majority_Class,High School,HR,Mid,Tier1,Suburban,0.0,0.0,1,0,3,1,0.0,2,0,8,55.9,4,3.5,0,recruitment and hiring data
CAND-00891,Female,20-29,22,Majority_Class,PhD,Operations,Mid,Unranked,Urban_Mid,1.0,0.0,0,4,5,1,3.0,1,0,0,69.6,4,1.65,0,recruitment and hiring data
CAND-00892,Female,30-39,30,Majority_Class,Bachelor,Sales,Senior,Tier1,Suburban,1.0,0.0,1,2,4,2,0.0,2,0,1,53.6,2,2.91,0,recruitment and hiring data
CAND-00893,Female,50-59,51,Minority_Class,PhD,Sales,Junior,Tier3,Urban_Mid,1.0,,3,4,4,0,2.0,1,1,20,50.4,7,,0,recruitment and hiring data
CAND-00894,Male,30-39,39,Majority_Class,Bachelor,Finance,Junior,Tier1,Suburban,0.0,0.0,1,2,2,0,0.0,2,0,13,37.8,1,2.71,0,recruitment and hiring data
CAND-00895,Female,30-39,39,Minority_Class,Bachelor,Sales,Lead,Tier3,Urban_High,1.0,1.0,1,2,4,3,2.0,0,0,11,76.0,1,3.21,0,recruitment and hiring data
CAND-00896,Male,50-59,56,Minority_Class,Master,Operations,Junior,Tier3,Suburban,0.0,1.0,3,3,5,0,2.0,2,0,25,73.4,4,3.01,0,recruitment and hiring data
CAND-00897,Male,40-49,45,Majority_Class,Master,Engineering,Senior,Tier2,Suburban,0.0,0.0,2,3,0,2,1.0,2,1,18,47.1,4,2.97,1,recruitment and hiring data
CAND-00898,Female,30-39,37,Majority_Class,Bachelor,Sales,Mid,Tier3,Suburban,1.0,0.0,1,2,4,1,2.0,2,0,11,37.0,3,3.64,0,recruitment and hiring data
CAND-00899,Male,20-29,26,Majority_Class,PhD,Finance,Senior,Unranked,Suburban,0.0,0.0,0,4,2,2,3.0,2,1,7,57.8,1,3.09,1,recruitment and hiring data
CAND-00900,Male,50-59,59,Majority_Class,Master,HR,Junior,Tier2,Urban_Mid,0.0,0.0,3,3,3,0,1.0,1,1,29,76.4,6,3.91,0,recruitment and hiring data
CAND-00901,Male,30-39,37,Majority_Class,High School,Sales,Junior,Tier1,Urban_Mid,0.0,0.0,1,0,4,0,0.0,1,0,12,58.7,1,3.42,0,recruitment and hiring data
CAND-00902,Male,20-29,22,Majority_Class,Associate,Finance,Mid,Tier3,Urban_High,0.0,0.0,0,1,2,1,2.0,0,0,0,62.5,1,2.66,0,recruitment and hiring data
CAND-00903,Male,20-29,25,Majority_Class,Bachelor,Sales,Lead,Unranked,Urban_High,0.0,0.0,0,2,4,3,3.0,0,0,1,76.9,5,3.97,0,recruitment and hiring data
CAND-00904,Female,50-59,56,Majority_Class,Bachelor,Legal,Mid,Tier2,Suburban,,0.0,3,2,6,1,1.0,2,1,22,49.1,6,3.23,0,recruitment and hiring data
CAND-00905,Male,20-29,29,Minority_Class,Master,Sales,Junior,Tier3,Rural,0.0,,0,3,4,0,,3,1,6,56.8,2,3.94,1,recruitment and hiring data
CAND-00906,Female,60+,60,Minority_Class,High School,Operations,Senior,Tier2,Suburban,1.0,1.0,4,0,5,2,1.0,2,0,26,63.6,5,2.98,0,recruitment and hiring data
CAND-00907,Female,20-29,20,Minority_Class,Bachelor,Engineering,Junior,Tier3,Suburban,1.0,1.0,0,2,0,0,2.0,2,0,0,57.6,2,3.22,0,recruitment and hiring data
CAND-00908,Male,40-49,46,Majority_Class,Bachelor,Finance,Lead,Tier2,Suburban,0.0,0.0,2,2,2,3,1.0,2,0,14,54.5,2,3.29,1,recruitment and hiring data
CAND-00909,Male,30-39,32,Majority_Class,Bachelor,Finance,Junior,Unranked,Rural,0.0,0.0,1,2,2,0,3.0,3,0,5,73.5,3,3.02,0,recruitment and hiring data
CAND-00910,Male,30-39,32,Majority_Class,Bachelor,Marketing,Mid,Tier1,Suburban,0.0,0.0,1,2,1,1,0.0,2,1,11,71.2,5,3.67,1,recruitment and hiring data
CAND-00911,Female,50-59,54,Majority_Class,Bachelor,Marketing,Junior,Tier2,Urban_Mid,1.0,0.0,3,2,1,0,1.0,1,1,24,71.0,4,3.97,0,recruitment and hiring data
CAND-00912,Male,30-39,35,Majority_Class,Associate,Finance,Mid,Tier2,Urban_High,0.0,0.0,1,1,2,1,1.0,0,0,9,63.2,3,2.07,0,recruitment and hiring data
CAND-00913,Female,30-39,31,Minority_Class,Bachelor,Operations,Mid,Tier2,Urban_Mid,1.0,1.0,1,2,5,1,1.0,1,0,7,39.9,0,3.47,0,recruitment and hiring data
CAND-00914,Male,20-29,22,Minority_Class,PhD,Engineering,Mid,Tier3,Urban_Mid,0.0,1.0,0,4,0,1,2.0,1,0,1,65.1,4,2.7,0,recruitment and hiring data
CAND-00915,Female,20-29,25,Majority_Class,Bachelor,Sales,Junior,Unranked,Suburban,1.0,0.0,0,2,4,0,3.0,2,0,0,46.9,1,1.93,0,recruitment and hiring data
CAND-00916,Male,20-29,22,Majority_Class,Bachelor,HR,Lead,Tier2,Urban_Mid,0.0,0.0,0,2,3,3,1.0,1,0,0,40.7,1,3.33,0,recruitment and hiring data
CAND-00917,Male,40-49,44,Majority_Class,Bachelor,Operations,Senior,Unranked,Urban_Mid,0.0,0.0,2,2,5,2,3.0,1,0,18,61.7,6,3.33,0,recruitment and hiring data
CAND-00918,Non-Binary,20-29,28,Majority_Class,Bachelor,Sales,Senior,Tier1,Rural,2.0,0.0,0,2,4,2,0.0,3,0,0,63.7,3,3.41,0,recruitment and hiring data
CAND-00919,Female,20-29,22,Majority_Class,Bachelor,HR,Mid,Tier1,Suburban,1.0,0.0,0,2,3,1,,2,1,0,80.2,2,3.27,0,recruitment and hiring data
CAND-00920,Male,30-39,35,Majority_Class,Master,Engineering,Senior,Unranked,Suburban,0.0,0.0,1,3,0,2,3.0,2,0,7,50.5,3,3.49,1,recruitment and hiring data
CAND-00921,Female,40-49,44,Majority_Class,High School,Marketing,Junior,Tier1,Urban_High,1.0,0.0,2,0,1,0,0.0,0,0,15,69.1,3,2.83,0,recruitment and hiring data
CAND-00922,Male,40-49,44,Minority_Class,PhD,Finance,Lead,Tier3,Urban_High,0.0,1.0,2,4,2,3,2.0,0,0,14,45.8,3,3.22,0,recruitment and hiring data
CAND-00923,Female,20-29,25,Majority_Class,High School,Engineering,Junior,Tier2,Urban_High,1.0,0.0,0,0,0,0,1.0,0,1,3,76.2,3,3.41,0,recruitment and hiring data
CAND-00924,Female,20-29,25,Minority_Class,Master,HR,Senior,Tier3,Rural,1.0,1.0,0,3,3,2,2.0,3,0,0,52.6,3,3.71,0,recruitment and hiring data
CAND-00925,Male,60+,60,Majority_Class,Master,Operations,Senior,Tier3,Urban_Mid,0.0,0.0,4,3,5,2,2.0,1,1,29,61.0,4,3.12,0,recruitment and hiring data
CAND-00926,Male,20-29,28,Majority_Class,Bachelor,Finance,Senior,Tier3,Urban_High,0.0,0.0,0,2,2,2,2.0,0,0,6,61.1,7,3.0,0,recruitment and hiring data
CAND-00927,Male,50-59,54,Majority_Class,Associate,HR,Lead,Unranked,Suburban,0.0,0.0,3,1,3,3,3.0,2,0,24,74.1,1,3.08,1,recruitment and hiring data
CAND-00928,Female,50-59,50,Majority_Class,Bachelor,Sales,Junior,Tier1,Urban_High,1.0,0.0,3,2,4,0,0.0,0,0,21,43.6,4,2.56,0,recruitment and hiring data
CAND-00929,Female,40-49,47,Majority_Class,Bachelor,Sales,Senior,Tier3,Urban_Mid,1.0,0.0,2,2,4,2,2.0,1,1,18,58.9,3,3.45,0,recruitment and hiring data
CAND-00930,Male,20-29,26,Minority_Class,Master,Operations,Mid,Tier2,Rural,0.0,1.0,0,3,5,1,1.0,3,0,1,57.3,1,2.44,0,recruitment and hiring data
CAND-00931,Male,50-59,56,Minority_Class,Bachelor,Sales,Junior,Tier3,Suburban,0.0,1.0,3,2,4,0,2.0,2,0,24,91.4,4,3.28,0,recruitment and hiring data
CAND-00932,Female,40-49,44,Majority_Class,Bachelor,Finance,Mid,Tier1,Rural,1.0,0.0,2,2,2,1,0.0,3,1,16,48.0,5,3.14,0,recruitment and hiring data
CAND-00933,Non-Binary,40-49,40,Majority_Class,Master,Marketing,Lead,Tier2,Urban_Mid,2.0,0.0,2,3,1,3,1.0,1,0,14,31.5,4,2.4,0,recruitment and hiring data
CAND-00934,Female,30-39,38,Minority_Class,PhD,Marketing,Mid,Tier2,Urban_Mid,1.0,1.0,1,4,1,1,1.0,1,0,12,81.3,2,2.43,0,recruitment and hiring data
CAND-00935,Male,20-29,28,Majority_Class,Bachelor,HR,Mid,Tier2,Urban_High,0.0,0.0,0,2,3,1,1.0,0,0,4,70.9,6,2.72,0,recruitment and hiring data
CAND-00936,Male,20-29,27,Majority_Class,Master,Marketing,Mid,Tier3,Urban_Mid,0.0,0.0,0,3,1,1,2.0,1,0,4,55.6,0,2.95,0,recruitment and hiring data
CAND-00937,Male,30-39,34,Majority_Class,Bachelor,Marketing,Senior,Tier1,Suburban,0.0,0.0,1,2,1,2,0.0,2,0,9,64.6,6,3.77,0,recruitment and hiring data
CAND-00938,Female,40-49,42,Minority_Class,Master,HR,Lead,Tier3,Rural,1.0,1.0,2,3,3,3,2.0,3,1,16,51.4,3,3.05,0,recruitment and hiring data
CAND-00939,Male,30-39,37,Minority_Class,Master,HR,Junior,Tier3,Rural,0.0,1.0,1,3,3,0,2.0,3,0,14,41.5,4,3.35,0,recruitment and hiring data
CAND-00940,Female,30-39,30,Majority_Class,Master,HR,Mid,Tier1,Urban_Mid,1.0,0.0,1,3,3,1,0.0,1,0,7,59.0,4,3.67,1,recruitment and hiring data
CAND-00941,Male,30-39,32,Minority_Class,Bachelor,Finance,Mid,Tier3,Suburban,0.0,1.0,1,2,2,1,2.0,2,0,8,62.9,1,3.58,0,recruitment and hiring data
CAND-00942,Female,40-49,46,Minority_Class,Bachelor,Legal,Junior,Unranked,Suburban,1.0,1.0,2,2,6,0,3.0,2,0,16,65.1,4,3.1,0,recruitment and hiring data
CAND-00943,Female,50-59,53,Majority_Class,Bachelor,HR,Lead,Unranked,Urban_Mid,1.0,0.0,3,2,3,3,3.0,1,1,20,49.3,3,2.78,0,recruitment and hiring data
CAND-00944,Female,20-29,26,Majority_Class,Bachelor,Finance,Junior,Tier2,Urban_High,1.0,0.0,0,2,2,0,1.0,0,0,0,51.7,4,3.32,0,recruitment and hiring data
CAND-00945,Male,30-39,34,Majority_Class,Bachelor,Finance,Junior,Tier1,Urban_High,0.0,0.0,1,2,2,0,,0,1,0,60.5,1,2.79,0,recruitment and hiring data
CAND-00946,Male,20-29,25,Minority_Class,Master,Finance,Senior,Tier2,Suburban,0.0,1.0,0,3,2,2,1.0,2,1,0,53.2,0,3.92,1,recruitment and hiring data
CAND-00947,Male,40-49,46,Majority_Class,Bachelor,Legal,Junior,Tier3,Urban_High,0.0,0.0,2,2,6,0,2.0,0,1,16,78.6,4,3.49,0,recruitment and hiring data
CAND-00948,Female,40-49,49,Minority_Class,Associate,HR,Senior,Tier3,Rural,1.0,1.0,2,1,3,2,2.0,3,0,18,71.2,4,3.19,0,recruitment and hiring data
CAND-00949,Female,50-59,56,Majority_Class,Master,Marketing,Lead,Tier1,Suburban,1.0,0.0,3,3,1,3,0.0,2,0,24,54.8,4,3.33,0,recruitment and hiring data
CAND-00950,Female,20-29,26,Minority_Class,Master,Operations,Junior,Tier3,Suburban,1.0,1.0,0,3,5,0,2.0,2,0,0,67.4,0,3.18,0,recruitment and hiring data
CAND-00951,Female,60+,66,Majority_Class,Bachelor,Operations,Junior,Tier3,Urban_High,1.0,0.0,4,2,5,0,2.0,0,0,28,46.1,6,2.93,0,recruitment and hiring data
CAND-00952,Female,20-29,26,Majority_Class,Associate,Legal,Junior,Tier2,Urban_Mid,1.0,0.0,0,1,6,0,1.0,1,0,0,55.5,3,3.32,1,recruitment and hiring data
CAND-00953,Male,40-49,42,Minority_Class,PhD,Marketing,Junior,Tier3,Suburban,,1.0,2,4,1,0,,2,0,15,82.6,7,2.99,1,recruitment and hiring data
CAND-00954,Female,20-29,22,Minority_Class,Master,Legal,Junior,Tier2,Suburban,1.0,1.0,0,3,6,0,1.0,2,1,0,68.8,0,3.97,0,recruitment and hiring data
CAND-00955,Male,50-59,56,Minority_Class,Bachelor,HR,Lead,Tier3,Suburban,0.0,1.0,3,2,3,3,2.0,2,0,22,68.5,4,2.79,0,recruitment and hiring data
CAND-00956,Male,30-39,31,Majority_Class,High School,Marketing,Senior,Tier2,Suburban,0.0,0.0,1,0,1,2,1.0,2,0,7,60.7,3,3.33,1,recruitment and hiring data
CAND-00957,Male,40-49,41,Minority_Class,Bachelor,Legal,Junior,Tier3,Rural,0.0,1.0,2,2,6,0,2.0,3,0,11,64.5,8,2.75,0,recruitment and hiring data
CAND-00958,Male,50-59,52,Majority_Class,Master,HR,Lead,Tier2,Urban_Mid,,0.0,3,3,3,3,1.0,1,0,21,47.4,4,2.74,0,recruitment and hiring data
CAND-00959,Male,20-29,23,Majority_Class,Associate,Legal,Junior,Tier2,Urban_High,0.0,0.0,0,1,6,0,1.0,0,0,0,61.1,4,2.3,0,recruitment and hiring data
CAND-00960,Female,20-29,25,Majority_Class,Bachelor,Finance,Senior,Tier2,Urban_Mid,1.0,,0,2,2,2,1.0,1,0,2,65.5,2,3.29,0,recruitment and hiring data
CAND-00961,Male,50-59,57,Majority_Class,Bachelor,Sales,Junior,Tier1,Rural,0.0,0.0,3,2,4,0,0.0,3,0,22,64.7,6,2.86,0,recruitment and hiring data
CAND-00962,Female,30-39,39,Majority_Class,Master,Engineering,Junior,Unranked,Suburban,1.0,0.0,1,3,0,0,3.0,2,0,11,60.7,1,3.59,1,recruitment and hiring data
CAND-00963,Male,20-29,29,Minority_Class,Bachelor,Legal,Senior,Unranked,Urban_High,0.0,1.0,0,2,6,2,3.0,0,0,8,57.1,3,3.29,0,recruitment and hiring data
CAND-00964,Male,30-39,36,Majority_Class,Bachelor,Operations,Mid,Tier2,Suburban,0.0,0.0,1,2,5,1,1.0,2,0,5,54.1,0,3.17,1,recruitment and hiring data
CAND-00965,Male,40-49,43,Minority_Class,PhD,Legal,Mid,Tier1,Urban_High,0.0,1.0,2,4,6,1,0.0,0,0,18,53.0,4,2.47,1,recruitment and hiring data
CAND-00966,Male,20-29,21,Majority_Class,Bachelor,HR,Mid,Tier1,Urban_Mid,0.0,0.0,0,2,3,1,0.0,1,0,0,62.0,4,3.36,1,recruitment and hiring data
CAND-00967,Female,20-29,21,Majority_Class,Bachelor,Finance,Junior,Tier3,Suburban,1.0,0.0,0,2,2,0,2.0,2,0,1,69.8,3,2.8,0,recruitment and hiring data
CAND-00968,Male,20-29,23,Majority_Class,Master,Sales,Senior,Unranked,Urban_Mid,0.0,0.0,0,3,4,2,3.0,1,0,3,54.7,6,2.46,0,recruitment and hiring data
CAND-00969,Female,30-39,35,Minority_Class,Bachelor,Finance,Lead,Tier2,Urban_Mid,1.0,,1,2,2,3,1.0,1,0,10,61.5,4,3.29,0,recruitment and hiring data
CAND-00970,Male,50-59,52,Minority_Class,Master,Engineering,Junior,Tier3,Urban_Mid,0.0,1.0,3,3,0,0,2.0,1,1,17,65.2,2,2.53,0,recruitment and hiring data
CAND-00971,Female,60+,65,Minority_Class,High School,Operations,Mid,Tier3,Urban_Mid,1.0,1.0,4,0,5,1,2.0,1,0,30,72.2,7,2.16,0,recruitment and hiring data
CAND-00972,Non-Binary,40-49,44,Minority_Class,Associate,Marketing,Mid,Tier2,Rural,2.0,1.0,2,1,1,1,1.0,3,0,21,62.7,5,3.68,0,recruitment and hiring data
CAND-00973,Female,20-29,24,Majority_Class,Master,Marketing,Senior,Tier2,Suburban,1.0,0.0,0,3,1,2,1.0,2,1,1,43.1,3,2.85,0,recruitment and hiring data
CAND-00974,Male,50-59,51,Majority_Class,Bachelor,Finance,Mid,Tier3,Suburban,0.0,0.0,3,2,2,1,2.0,2,1,20,90.5,5,2.31,0,recruitment and hiring data
CAND-00975,Male,30-39,37,Minority_Class,Master,Engineering,Senior,Tier2,Urban_Mid,0.0,1.0,1,3,0,2,1.0,1,0,10,76.7,2,2.67,1,recruitment and hiring data
CAND-00976,Male,20-29,24,Majority_Class,Bachelor,Finance,Manager,Tier1,Suburban,0.0,0.0,0,2,2,4,0.0,2,1,2,70.8,3,2.78,1,recruitment and hiring data
CAND-00977,Female,50-59,51,Majority_Class,Associate,Marketing,Mid,Tier1,Urban_High,1.0,0.0,3,1,1,1,0.0,0,0,20,54.1,3,3.61,0,recruitment and hiring data
CAND-00978,Male,40-49,46,Majority_Class,Master,Finance,Mid,Unranked,Urban_High,0.0,0.0,2,3,2,1,3.0,0,1,17,61.2,5,2.35,0,recruitment and hiring data
CAND-00979,Male,40-49,48,Majority_Class,Bachelor,Sales,Senior,Tier2,Urban_Mid,0.0,0.0,2,2,4,2,1.0,1,0,17,47.9,2,2.5,0,recruitment and hiring data
CAND-00980,Female,40-49,48,Majority_Class,Bachelor,Engineering,Mid,Tier2,Urban_Mid,,0.0,2,2,0,1,1.0,1,0,15,57.0,4,3.54,0,recruitment and hiring data
CAND-00981,Male,20-29,20,Majority_Class,High School,Marketing,Mid,Tier3,Urban_High,0.0,0.0,0,0,1,1,2.0,0,1,4,67.1,0,2.9,0,recruitment and hiring data
CAND-00982,Female,20-29,26,Majority_Class,Bachelor,Operations,Senior,Unranked,Urban_High,1.0,0.0,0,2,5,2,3.0,0,0,2,60.7,1,3.2,0,recruitment and hiring data
CAND-00983,Male,40-49,48,Majority_Class,Master,Operations,Senior,Tier1,Urban_Mid,0.0,0.0,2,3,5,2,0.0,1,0,26,86.0,4,2.88,1,recruitment and hiring data
CAND-00984,Male,20-29,25,Majority_Class,Master,Finance,Mid,Tier1,Urban_High,0.0,0.0,0,3,2,1,0.0,0,1,3,73.1,3,4.0,1,recruitment and hiring data
CAND-00985,Female,30-39,30,Majority_Class,Master,Engineering,Junior,Tier1,Urban_High,1.0,0.0,1,3,0,0,0.0,0,0,7,72.7,2,2.52,0,recruitment and hiring data
CAND-00986,Male,40-49,41,Minority_Class,Master,Finance,Mid,Unranked,Suburban,0.0,1.0,2,3,2,1,3.0,2,1,12,71.5,4,3.23,1,recruitment and hiring data
CAND-00987,Female,40-49,43,Majority_Class,Bachelor,Marketing,Lead,Tier2,Urban_High,1.0,0.0,2,2,1,3,1.0,0,0,13,63.0,4,3.78,1,recruitment and hiring data
CAND-00988,Male,30-39,33,Majority_Class,Bachelor,Engineering,Lead,Tier3,Urban_Mid,0.0,0.0,1,2,0,3,2.0,1,1,6,70.5,2,2.93,0,recruitment and hiring data
CAND-00989,Male,40-49,41,Minority_Class,Master,Marketing,Senior,Tier2,Rural,0.0,1.0,2,3,1,2,1.0,3,0,11,41.2,4,2.76,0,recruitment and hiring data
CAND-00990,Female,50-59,57,Majority_Class,Bachelor,Sales,Senior,Tier2,Urban_High,1.0,0.0,3,2,4,2,1.0,0,0,22,57.9,5,3.45,1,recruitment and hiring data
CAND-00991,Female,40-49,41,Majority_Class,Bachelor,Sales,Junior,Tier1,Rural,1.0,0.0,2,2,4,0,0.0,3,0,17,44.2,6,3.55,1,recruitment and hiring data
CAND-00992,Female,20-29,22,Minority_Class,PhD,Operations,Mid,Tier3,Urban_High,1.0,1.0,0,4,5,1,2.0,0,0,1,46.8,1,2.74,0,recruitment and hiring data
CAND-00993,Male,20-29,23,Majority_Class,High School,HR,Junior,Tier1,Urban_High,0.0,0.0,0,0,3,0,0.0,0,0,4,79.3,0,3.76,1,recruitment and hiring data
CAND-00994,Female,30-39,38,Minority_Class,Associate,Engineering,Senior,Tier3,Suburban,1.0,1.0,1,1,0,2,2.0,2,0,14,48.1,3,3.12,0,recruitment and hiring data
CAND-00995,Male,20-29,29,Minority_Class,Bachelor,Sales,Junior,Unranked,Rural,0.0,1.0,0,2,4,0,3.0,3,0,3,49.1,2,3.33,0,recruitment and hiring data
CAND-00996,Male,20-29,20,Majority_Class,Master,HR,Senior,Unranked,Urban_Mid,0.0,0.0,0,3,3,2,3.0,1,0,0,69.7,2,3.77,0,recruitment and hiring data
CAND-00997,Female,20-29,27,Majority_Class,Bachelor,Operations,Senior,Tier1,Urban_High,1.0,0.0,0,2,5,2,0.0,0,0,2,60.2,2,3.45,0,recruitment and hiring data
CAND-00998,Male,30-39,34,Majority_Class,Bachelor,Engineering,Lead,Tier3,Suburban,0.0,0.0,1,2,0,3,2.0,2,1,8,70.4,1,3.1,1,recruitment and hiring data
CAND-00999,Non-Binary,50-59,56,Majority_Class,PhD,Marketing,Senior,Tier3,Rural,2.0,0.0,3,4,1,2,2.0,3,0,26,83.6,6,2.8,1,recruitment and hiring data
CAND-01000,Male,20-29,27,Majority_Class,Master,Finance,Mid,Tier1,Rural,0.0,0.0,0,3,2,1,0.0,3,0,3,71.9,2,4.0,1,recruitment and hiring data
CAND-01001,Male,40-49,44,Majority_Class,Master,Finance,Mid,Tier2,Urban_Mid,0.0,0.0,2,3,2,1,1.0,1,1,22,46.4,2,2.74,0,recruitment and hiring data
CAND-01002,Female,40-49,47,Majority_Class,High School,Marketing,Mid,Tier2,Suburban,1.0,0.0,2,0,1,1,1.0,2,0,16,72.2,1,3.24,1,recruitment and hiring data
CAND-01003,Female,20-29,29,Majority_Class,Bachelor,Sales,Junior,Tier1,Suburban,1.0,0.0,0,2,4,0,0.0,2,1,6,58.4,3,3.33,0,recruitment and hiring data
CAND-01004,Female,50-59,57,Majority_Class,Bachelor,Finance,Junior,Tier1,Suburban,1.0,0.0,3,2,2,0,0.0,2,1,23,63.0,3,3.35,1,recruitment and hiring data
CAND-01005,Female,30-39,38,Majority_Class,Associate,Marketing,Junior,Tier1,Rural,1.0,0.0,1,1,1,0,0.0,3,0,12,41.2,5,4.0,0,recruitment and hiring data
CAND-01006,Female,30-39,31,Majority_Class,High School,HR,Lead,Tier2,Suburban,1.0,0.0,1,0,3,3,1.0,2,1,5,67.0,2,3.12,1,recruitment and hiring data
CAND-01007,Female,40-49,42,Minority_Class,Bachelor,HR,Junior,Tier2,Suburban,1.0,,2,2,3,0,1.0,2,0,13,45.4,4,,0,recruitment and hiring data
CAND-01008,Female,20-29,20,Majority_Class,Bachelor,Marketing,Senior,Tier1,Urban_Mid,1.0,0.0,0,2,1,2,0.0,1,1,0,67.4,2,,0,recruitment and hiring data
CAND-01009,Male,40-49,43,Majority_Class,Master,Engineering,Junior,Tier3,Urban_Mid,0.0,0.0,2,3,0,0,2.0,1,0,15,56.3,7,3.04,1,recruitment and hiring data
CAND-01010,Male,20-29,24,Minority_Class,Master,Sales,Manager,Tier3,Rural,0.0,1.0,0,3,4,4,2.0,3,0,3,73.7,4,3.49,1,recruitment and hiring data
CAND-01011,Male,50-59,50,Majority_Class,High School,Sales,Mid,Tier1,Urban_High,0.0,0.0,3,0,4,1,0.0,0,1,17,49.5,8,3.19,0,recruitment and hiring data
CAND-01012,Non-Binary,30-39,37,Majority_Class,Bachelor,Marketing,Mid,Tier2,Urban_High,2.0,0.0,1,2,1,1,1.0,0,1,10,43.8,0,3.51,0,recruitment and hiring data
CAND-01013,Non-Binary,40-49,41,Majority_Class,Associate,Finance,Mid,Unranked,Urban_High,2.0,0.0,2,1,2,1,3.0,0,0,14,56.0,4,3.43,0,recruitment and hiring data
CAND-01014,Male,20-29,20,Minority_Class,Bachelor,Operations,Senior,Tier2,Rural,0.0,1.0,0,2,5,2,1.0,3,0,0,68.2,1,2.92,1,recruitment and hiring data
CAND-01015,Female,40-49,41,Majority_Class,Bachelor,Sales,Junior,Tier1,Suburban,1.0,,2,2,4,0,0.0,2,0,17,47.3,3,2.27,0,recruitment and hiring data
CAND-01016,Non-Binary,40-49,44,Majority_Class,Bachelor,Sales,Lead,Tier1,Urban_High,2.0,0.0,2,2,4,3,0.0,0,1,16,64.9,5,2.35,0,recruitment and hiring data
CAND-01017,Male,30-39,38,Majority_Class,Master,HR,Senior,Tier1,Urban_High,0.0,0.0,1,3,3,2,0.0,0,0,10,75.5,2,2.27,1,recruitment and hiring data
CAND-01018,Female,40-49,48,Minority_Class,Master,HR,Junior,Tier3,Suburban,1.0,1.0,2,3,3,0,2.0,2,0,16,45.1,10,3.06,0,recruitment and hiring data
CAND-01019,Female,30-39,31,Majority_Class,Bachelor,HR,Junior,Unranked,Urban_Mid,1.0,0.0,1,2,3,0,3.0,1,0,4,63.5,3,,0,recruitment and hiring data
CAND-01020,Male,50-59,51,Majority_Class,Master,Operations,Senior,Tier2,Urban_High,0.0,0.0,3,3,5,2,1.0,0,0,18,71.5,3,3.03,0,recruitment and hiring data
CAND-01021,Female,30-39,32,Minority_Class,Master,Sales,Junior,Tier3,Rural,1.0,1.0,1,3,4,0,2.0,3,0,7,58.7,6,3.16,0,recruitment and hiring data
CAND-01022,Male,50-59,56,Majority_Class,Master,Sales,Lead,Tier2,Urban_Mid,0.0,0.0,3,3,4,3,1.0,1,1,24,64.0,2,3.49,1,recruitment and hiring data
CAND-01023,Non-Binary,50-59,52,Minority_Class,Bachelor,Operations,Junior,Tier1,Suburban,2.0,1.0,3,2,5,0,0.0,2,1,23,45.6,4,,0,recruitment and hiring data
CAND-01024,Non-Binary,30-39,30,Majority_Class,Bachelor,Legal,Senior,Tier1,Suburban,2.0,0.0,1,2,6,2,0.0,2,0,7,67.7,2,3.51,0,recruitment and hiring data
CAND-01025,Non-Binary,20-29,25,Minority_Class,Master,Sales,Senior,Unranked,Urban_Mid,2.0,1.0,0,3,4,2,3.0,1,1,5,63.2,6,3.29,0,recruitment and hiring data
CAND-01026,Male,30-39,32,Majority_Class,High School,Finance,Senior,Tier2,Urban_Mid,0.0,0.0,1,0,2,2,1.0,1,1,5,66.8,5,2.95,0,recruitment and hiring data
CAND-01027,Female,50-59,50,Minority_Class,Master,Finance,Mid,Tier1,Suburban,1.0,,3,3,2,1,0.0,2,1,23,85.8,4,3.05,1,recruitment and hiring data
CAND-01028,Female,20-29,23,Minority_Class,PhD,Finance,Lead,Tier2,Rural,1.0,1.0,0,4,2,3,1.0,3,1,0,58.5,6,2.72,0,recruitment and hiring data
CAND-01029,Male,30-39,30,Majority_Class,Master,Legal,Senior,Tier2,Urban_High,0.0,0.0,1,3,6,2,1.0,0,1,6,68.9,3,3.2,1,recruitment and hiring data
CAND-01030,Female,50-59,50,Majority_Class,High School,Engineering,Mid,Tier3,Suburban,1.0,0.0,3,0,0,1,2.0,2,0,19,76.5,7,2.39,0,recruitment and hiring data
CAND-01031,Male,30-39,31,Majority_Class,Bachelor,Sales,Senior,Tier2,Urban_Mid,0.0,0.0,1,2,4,2,1.0,1,0,6,64.4,3,3.58,0,recruitment and hiring data
CAND-01032,Female,40-49,49,Majority_Class,Master,Operations,Mid,Tier3,Suburban,1.0,0.0,2,3,5,1,2.0,2,1,20,52.4,1,2.67,1,recruitment and hiring data
